Data,H,|I|,Out_Acc,In_Acc,Sol_Time,MIP_Gap,Obj_Val,Obj_Bound,Model,HP_Time,HP_Obj,HP_Rank,FP_CB_Time,FP_Num_CB,FP_Cuts,FP_Cuts_per_CB,VIS_CB_Time,VIS_Num_CB,VIS_Cuts,Eps,Time_Limit,Rand_State,Warm_Start,Regularization,Max_Features
hayes-roth,3,99,0.48484848484848486,0.35353535353535354,3.2745790481567383,0.0,99.0,99.0,CUT1,3.1263633985072374,linear,0.5,0,0,0,0,3.068012410774827,2,1,0,600,15,False,None,None
climate,4,405,0.8888888888888888,0.9234567901234568,9.746702909469604,0.0,405.0,405.0,CUT1,9.389631357043982,linear,|F|-1,0,0,0,0,9.382310444489121,2,1,0,600,89,False,None,None
hayes-roth,3,99,0.3333333333333333,0.3434343434343434,4.444893836975098,0.0,99.0,99.0,CUT1,4.345506768673658,linear,0.5,0,0,0,0,4.239488758146763,2,3,0,600,89,False,None,None
hayes-roth,3,99,0.36363636363636365,0.3939393939393939,2.6560659408569336,0.0,99.0,99.0,CUT1,2.6347414683550596,linear,0.5,0,0,0,0,2.5995508767664433,2,0,0,600,42,False,None,None
breast-cancer,2,214,0.6527777777777778,0.7383177570093458,7.412153005599976,0.0,214.0,214.0,CUT1,7.911701984703541,linear,0.9,0,0,0,0,7.379854869097471,2,1,0,600,89,False,None,None
climate,4,405,0.13333333333333333,0.0691358024691358,8.914203882217407,0.0,405.0,405.0,CUT1,8.586386350914836,linear,|F|-1,0,0,0,0,8.552917649969459,2,1,0,600,42,False,None,None
hayes-roth,3,99,0.3939393939393939,0.3838383838383838,3.075157880783081,0.0,99.0,99.0,CUT1,2.9950970113277435,linear,0.5,0,0,0,0,2.9341135676950216,2,1,0,600,0,False,None,None
house-votes-84,4,326,0.944954128440367,0.9601226993865031,20.40359115600586,0.0,326.0,326.0,CUT1,21.2181710973382,linear,|F|-1,0,0,0,0,20.083028769120574,2,0,0,600,138,False,None,None
hayes-roth,4,99,0.3939393939393939,0.3838383838383838,2.744083881378174,0.0,99.0,99.0,CUT1,2.6944743636995554,linear,0.5,0,0,0,0,2.6477601062506437,2,1,0,600,138,False,None,None
breast-cancer,2,214,0.6666666666666666,0.7289719626168224,7.383739948272705,0.0,214.0,214.0,CUT1,7.855098767206073,linear,0.9,0,0,0,0,7.352569600567222,2,1,0,600,42,False,None,None
hayes-roth,4,99,0.3333333333333333,0.40404040404040403,2.865086078643799,0.0,99.0,99.0,CUT1,2.819338332861662,linear,0.5,0,0,0,0,2.7669112607836723,2,0,0,600,15,False,None,None
balance-scale,2,468,0.4713375796178344,0.45726495726495725,37.82142400741577,0.0,468.0,468.0,CUT1,39.54125131852925,linear,|F|-1,0,0,0,0,37.287568690255284,2,1,0,600,0,False,None,None
climate,4,405,0.0962962962962963,0.08148148148148149,10.2982919216156,0.0,405.0,405.0,CUT1,9.850516140460968,linear,|F|-1,0,0,0,0,9.93702850304544,2,1,0,600,0,False,None,None
hayes-roth,4,99,0.30303030303030304,0.5454545454545454,4.374567031860352,0.0,99.0,99.0,CUT1,4.188401214778423,linear,0.5,0,0,0,0,4.107467824593186,2,1,0,600,89,False,None,None
breast-cancer,2,214,0.5972222222222222,0.7523364485981309,6.920321941375732,0.0,214.0,214.0,CUT1,7.3788301683962345,linear,0.9,0,0,0,0,6.887804660946131,2,1,0,600,0,False,None,None
hayes-roth,4,99,0.45454545454545453,0.5959595959595959,3.349716901779175,0.0,99.0,99.0,CUT1,3.3194392938166857,linear,0.5,0,0,0,0,3.2476826775819063,2,2,0,600,42,False,None,None
hayes-roth,4,99,0.3333333333333333,0.30303030303030304,4.35899019241333,0.0,99.0,99.0,CUT1,4.008154202252626,linear,0.5,0,0,0,0,3.9339873250573874,2,2,0,600,0,False,None,None
breast-cancer,3,214,0.6527777777777778,0.7429906542056075,7.439974784851074,0.0,214.0,214.0,CUT1,7.894206717610359,linear,0.9,0,0,0,0,7.358443360775709,2,1,0,600,138,False,None,None
house-votes-84,4,326,0.963302752293578,0.9386503067484663,19.740721940994263,0.0,326.0,326.0,CUT1,20.769988952204585,linear,|F|-1,0,0,0,0,19.43302422761917,2,0,0,600,15,False,None,None
hayes-roth,5,99,0.3939393939393939,0.5959595959595959,3.8859200477600098,0.0,99.0,99.0,CUT1,3.819941943511367,linear,0.5,0,0,0,0,3.6661300528794527,2,4,0,600,138,False,None,None
hayes-roth,5,99,0.24242424242424243,0.48484848484848486,3.655578851699829,0.0,99.0,99.0,CUT1,3.5656995978206396,linear,0.5,0,0,0,0,3.448346819728613,2,2,0,600,15,False,None,None
breast-cancer,3,214,0.375,0.27102803738317754,7.11185097694397,0.0,214.0,214.0,CUT1,7.528086451813579,linear,0.9,0,0,0,0,7.031423190608621,2,1,0,600,15,False,None,None
hayes-roth,5,99,0.48484848484848486,0.48484848484848486,3.8938279151916504,0.0,99.0,99.0,CUT1,3.8394850213080645,linear,0.5,0,0,0,0,3.6842066068202257,2,5,0,600,89,False,None,None
hayes-roth,5,99,0.42424242424242425,0.48484848484848486,3.9477150440216064,0.0,99.0,99.0,CUT1,3.916854579001665,linear,0.5,0,0,0,0,3.730893336236477,2,5,0,600,42,False,None,None
breast-cancer,3,214,0.6666666666666666,0.7429906542056075,7.508143901824951,0.0,214.0,214.0,CUT1,7.955513289198279,linear,0.9,0,0,0,0,7.422728396952152,2,1,0,600,89,False,None,None
hayes-roth,5,99,0.2727272727272727,0.21212121212121213,3.9559547901153564,0.0,99.0,99.0,CUT1,3.96236951649189,linear,0.5,0,0,0,0,3.749725067988038,2,5,0,600,0,False,None,None
hayes-roth,2,99,0.45454545454545453,0.41414141414141414,2.555464029312134,0.0,99.0,99.0,CUT1,2.571883037686348,linear,0.25,0,0,0,0,2.535030998289585,2,0,0,600,138,False,None,None
house-votes-84,4,326,0.9724770642201835,0.9355828220858896,19.9284770488739,0.0,326.0,326.0,CUT1,20.945265140384436,linear,|F|-1,0,0,0,0,19.614363433793187,2,0,0,600,89,False,None,None
tic-tac-toe,2,718,0.3541666666666667,0.34401114206128136,90.74526500701904,0.0,718.0,718.0,CUT1,93.45010231249034,linear,|F|-1,0,0,0,0,90.66604134812951,2,1,0,600,89,False,None,None
breast-cancer,3,214,0.6666666666666666,0.7289719626168224,7.634165048599243,0.0,214.0,214.0,CUT1,7.845441510900855,linear,0.9,0,0,0,0,7.320934262126684,2,1,0,600,42,False,None,None
hayes-roth,2,99,0.36363636363636365,0.4444444444444444,2.604321002960205,0.0,99.0,99.0,CUT1,2.5949249900877476,linear,0.25,0,0,0,0,2.583519285544753,2,0,0,600,15,False,None,None
hayes-roth,2,99,0.30303030303030304,0.46464646464646464,2.5152578353881836,0.0,99.0,99.0,CUT1,2.5485527738928795,linear,0.25,0,0,0,0,2.4947482999414206,2,0,0,600,89,False,None,None
hayes-roth,2,99,0.36363636363636365,0.3939393939393939,2.5142831802368164,0.0,99.0,99.0,CUT1,2.5263858512043953,linear,0.25,0,0,0,0,2.4923912174999714,2,0,0,600,42,False,None,None
breast-cancer,3,214,0.5972222222222222,0.7523364485981309,6.993423938751221,0.0,214.0,214.0,CUT1,7.374162243679166,linear,0.9,0,0,0,0,6.904119512066245,2,1,0,600,0,False,None,None
hayes-roth,2,99,0.45454545454545453,0.41414141414141414,2.5783851146698,0.0,99.0,99.0,CUT1,2.554516017436981,linear,0.25,0,0,0,0,2.5253974460065365,2,0,0,600,0,False,None,None
hayes-roth,3,99,0.36363636363636365,0.3939393939393939,2.896768093109131,0.0,99.0,99.0,CUT1,2.762257881462574,linear,0.25,0,0,0,0,2.7164713721722364,2,0,0,600,138,False,None,None
hayes-roth,3,99,0.5151515151515151,0.40404040404040403,3.305246114730835,0.0,99.0,99.0,CUT1,3.1562163066118956,linear,0.25,0,0,0,0,3.098272865638137,2,1,0,600,15,False,None,None
breast-cancer,4,214,0.6527777777777778,0.7429906542056075,7.607889890670776,0.0,214.0,214.0,CUT1,7.845612175762653,linear,0.9,0,0,0,0,7.417175302281976,2,1,0,600,138,False,None,None
hayes-roth,3,99,0.3333333333333333,0.3434343434343434,4.481060981750488,0.0,99.0,99.0,CUT1,4.387541739270091,linear,0.25,0,0,0,0,4.27593457326293,2,3,0,600,89,False,None,None
house-votes-84,4,326,0.963302752293578,0.9386503067484663,21.107712030410767,0.0,326.0,326.0,CUT1,22.029716240242124,linear,|F|-1,0,0,0,0,20.791218852624297,2,0,0,600,42,False,None,None
hayes-roth,3,99,0.36363636363636365,0.3939393939393939,2.6714091300964355,0.0,99.0,99.0,CUT1,2.6660901214927435,linear,0.25,0,0,0,0,2.6150546930730343,2,0,0,600,42,False,None,None
hayes-roth,3,99,0.45454545454545453,0.41414141414141414,3.0997941493988037,0.0,99.0,99.0,CUT1,3.0105667803436518,linear,0.25,0,0,0,0,2.9578203670680523,2,1,0,600,0,False,None,None
hayes-roth,4,99,0.42424242424242425,0.41414141414141414,2.7769460678100586,0.0,99.0,99.0,CUT1,2.7221903763711452,linear,0.25,0,0,0,0,2.679851481691003,2,1,0,600,138,False,None,None
hayes-roth,4,99,0.3333333333333333,0.40404040404040403,2.880842924118042,0.0,99.0,99.0,CUT1,2.867663959041238,linear,0.25,0,0,0,0,2.7831396479159594,2,0,0,600,15,False,None,None
climate,5,405,0.1111111111111111,0.08148148148148149,64.90573692321777,0.0,405.0,405.0,CUT1,63.923532800748944,linear,|F|-1,0,0,0,0,63.40237505361438,2,13,0,600,138,False,None,None
hayes-roth,4,99,0.30303030303030304,0.5858585858585859,4.407831907272339,0.0,99.0,99.0,CUT1,4.238142868503928,linear,0.25,0,0,0,0,4.139460001140833,2,1,0,600,89,False,None,None
hayes-roth,4,99,0.30303030303030304,0.5454545454545454,3.3685500621795654,0.0,99.0,99.0,CUT1,3.332652857527137,linear,0.25,0,0,0,0,3.265818828716874,2,2,0,600,42,False,None,None
breast-cancer,4,214,0.6666666666666666,0.7149532710280374,23.023936986923218,0.0,214.0,214.0,CUT1,23.824040235951543,linear,0.9,0,0,0,0,22.044880187138915,2,7,0,600,15,False,None,None
house-votes-84,4,326,0.944954128440367,0.9601226993865031,20.188574075698853,0.0,326.0,326.0,CUT1,20.944614175707102,linear,|F|-1,0,0,0,0,19.876646529883146,2,0,0,600,0,False,None,None
hayes-roth,4,99,0.3333333333333333,0.30303030303030304,4.386773109436035,0.0,99.0,99.0,CUT1,4.041104648262262,linear,0.25,0,0,0,0,3.95764690823853,2,2,0,600,0,False,None,None
hayes-roth,5,99,0.3939393939393939,0.5959595959595959,3.9325850009918213,0.0,99.0,99.0,CUT1,3.8581589460372925,linear,0.25,0,0,0,0,3.7043604142963886,2,4,0,600,138,False,None,None
balance-scale,3,468,0.4140127388535032,0.47649572649572647,102.25850296020508,0.0,468.0,468.0,CUT1,64.15868514589965,linear,|F|-1,0,0,0,0,99.58676617965102,3,6,0,600,138,False,None,None
hayes-roth,5,99,0.24242424242424243,0.48484848484848486,3.6452651023864746,0.0,99.0,99.0,CUT1,3.5246223527938128,linear,0.25,0,0,0,0,3.4376408457756042,2,2,0,600,15,False,None,None
hayes-roth,5,99,0.48484848484848486,0.48484848484848486,3.887619972229004,0.0,99.0,99.0,CUT1,3.819129101932049,linear,0.25,0,0,0,0,3.671318046748638,2,5,0,600,89,False,None,None
hayes-roth,5,99,0.42424242424242425,0.48484848484848486,3.981308937072754,0.0,99.0,99.0,CUT1,3.9137272518128157,linear,0.25,0,0,0,0,3.764526152983308,2,5,0,600,42,False,None,None
hayes-roth,5,99,0.2727272727272727,0.21212121212121213,3.9564051628112793,0.0,99.0,99.0,CUT1,4.020121598616242,linear,0.25,0,0,0,0,3.7497066110372543,2,5,0,600,0,False,None,None
hayes-roth,2,99,0.36363636363636365,0.3939393939393939,2.5917420387268066,0.0,99.0,99.0,CUT1,2.601026102900505,linear,0.1,0,0,0,0,2.5710857827216387,2,0,0,600,138,False,None,None
house-votes-84,5,326,0.9357798165137615,0.9478527607361963,26.81574296951294,0.0,326.0,326.0,CUT1,20.997631963342428,linear,|F|-1,0,0,0,0,19.51376051083207,3,0,0,600,138,False,None,None
hayes-roth,2,99,0.3333333333333333,0.40404040404040403,2.614439010620117,0.0,99.0,99.0,CUT1,2.6215308513492346,linear,0.1,0,0,0,0,2.594008820131421,2,0,0,600,15,False,None,None
hayes-roth,2,99,0.24242424242424243,0.43434343434343436,2.5518741607666016,0.0,99.0,99.0,CUT1,2.5630166977643967,linear,0.1,0,0,0,0,2.531646739691496,2,0,0,600,89,False,None,None
breast-cancer,4,214,0.4305555555555556,0.4485981308411215,43.14114189147949,0.0,214.0,214.0,CUT1,22.943310275673866,linear,0.9,0,0,0,0,41.80261407978833,3,13,0,600,89,False,None,None
hayes-roth,2,99,0.36363636363636365,0.3939393939393939,2.555225133895874,0.0,99.0,99.0,CUT1,2.5663971211761236,linear,0.1,0,0,0,0,2.5329824425280094,2,0,0,600,42,False,None,None
hayes-roth,2,99,0.3939393939393939,0.3838383838383838,2.612267017364502,0.0,99.0,99.0,CUT1,2.5886533930897713,linear,0.1,0,0,0,0,2.559379143640399,2,0,0,600,0,False,None,None
hayes-roth,3,99,0.36363636363636365,0.3939393939393939,2.9666941165924072,0.0,99.0,99.0,CUT1,2.7875397857278585,linear,0.1,0,0,0,0,2.785532770678401,2,0,0,600,138,False,None,None
breast-cancer,4,214,0.6666666666666666,0.7289719626168224,7.498798131942749,0.0,214.0,214.0,CUT1,7.931198695674539,linear,0.9,0,0,0,0,7.307567480951548,2,1,0,600,42,False,None,None
breast-cancer,4,214,0.5972222222222222,0.7383177570093458,0.7374720573425293,0.0,214.0,214.0,CUT1,0.0024860724806785583,linear,0.9,0,0,0,0,0.007269499823451042,3,0,0,600,0,False,None,None
hayes-roth,3,99,0.48484848484848486,0.35353535353535354,3.3109230995178223,0.0,99.0,99.0,CUT1,3.143791088834405,linear,0.1,0,0,0,0,3.1018437147140503,2,1,0,600,15,False,None,None
hayes-roth,3,99,0.3333333333333333,0.3434343434343434,4.478033065795898,0.0,99.0,99.0,CUT1,4.373391045257449,linear,0.1,0,0,0,0,4.272666649892926,2,3,0,600,89,False,None,None
house-votes-84,5,326,0.963302752293578,0.9386503067484663,20.39464807510376,0.0,326.0,326.0,CUT1,20.695224983617663,linear,|F|-1,0,0,0,0,19.497941236943007,2,0,0,600,15,False,None,None
hayes-roth,3,99,0.36363636363636365,0.3939393939393939,2.6801469326019287,0.0,99.0,99.0,CUT1,2.6827099192887545,linear,0.1,0,0,0,0,2.6236785873770714,2,0,0,600,42,False,None,None
breast-cancer,5,214,0.6527777777777778,0.7429906542056075,12.66975712776184,0.0,214.0,214.0,CUT1,7.956390479579568,linear,0.9,0,0,0,0,11.234384318813682,3,2,0,600,138,False,None,None
hayes-roth,3,99,0.3939393939393939,0.3838383838383838,3.1306400299072266,0.0,99.0,99.0,CUT1,3.048660719767213,linear,0.1,0,0,0,0,2.9879125524312258,2,1,0,600,0,False,None,None
tic-tac-toe,2,718,0.7375,0.6866295264623955,93.19466805458069,0.0,718.0,718.0,CUT1,98.01062083430588,linear,|F|-1,0,0,0,0,93.11408710666001,2,1,0,600,42,False,None,None
hayes-roth,4,99,0.3939393939393939,0.3838383838383838,2.763619899749756,0.0,99.0,99.0,CUT1,2.7210441157221794,linear,0.1,0,0,0,0,2.667000411078334,2,1,0,600,138,False,None,None
climate,5,405,0.9259259259259259,0.908641975308642,65.2854540348053,0.0,405.0,405.0,CUT1,63.79132739640772,linear,|F|-1,0,0,0,0,63.80598241649568,2,14,0,600,15,False,None,None
balance-scale,3,468,0.4267515923566879,0.4722222222222222,48.64175510406494,0.0,468.0,468.0,CUT1,48.80979070812464,linear,|F|-1,0,0,0,0,46.054506530985236,2,3,0,600,15,False,None,None
hayes-roth,4,99,0.3333333333333333,0.40404040404040403,2.8854050636291504,0.0,99.0,99.0,CUT1,2.840133376419544,linear,0.1,0,0,0,0,2.788172947242856,2,0,0,600,15,False,None,None
hayes-roth,4,99,0.30303030303030304,0.5454545454545454,4.432739019393921,0.0,99.0,99.0,CUT1,4.268440492451191,linear,0.1,0,0,0,0,4.156150931492448,2,1,0,600,89,False,None,None
breast-cancer,5,214,0.5972222222222222,0.7523364485981309,21.07585906982422,0.0,214.0,214.0,CUT1,5.51814603805542,linear,0.9,0,0,0,0,18.699227686971426,5,4,0,600,15,False,None,None
hayes-roth,4,99,0.3939393939393939,0.5050505050505051,3.374011993408203,0.0,99.0,99.0,CUT1,3.3502376824617386,linear,0.1,0,0,0,0,3.272310733795166,2,2,0,600,42,False,None,None
hayes-roth,4,99,0.3333333333333333,0.40404040404040403,4.391904830932617,0.0,99.0,99.0,CUT1,4.074136096984148,linear,0.1,0,0,0,0,3.965033896267414,2,2,0,600,0,False,None,None
hayes-roth,5,99,0.3939393939393939,0.5959595959595959,3.9263689517974854,0.0,99.0,99.0,CUT1,3.8697784412652254,linear,0.1,0,0,0,0,3.7046977635473013,2,4,0,600,138,False,None,None
house-votes-84,5,326,0.9724770642201835,0.9355828220858896,32.19388198852539,0.0,326.0,326.0,CUT1,25.245795484632254,linear,|F|-1,0,0,0,0,23.571186650544405,5,7,0,600,89,False,None,None
hayes-roth,5,99,0.24242424242424243,0.48484848484848486,3.701606035232544,0.0,99.0,99.0,CUT1,3.587840747088194,linear,0.1,0,0,0,0,3.491847585886717,2,2,0,600,15,False,None,None
hayes-roth,5,99,0.5151515151515151,0.47474747474747475,3.974353075027466,0.0,99.0,99.0,CUT1,3.9119838103652,linear,0.1,0,0,0,0,3.7526667173951864,2,5,0,600,89,False,None,None
breast-cancer,5,214,0.3055555555555556,0.29439252336448596,30.300694942474365,0.0,214.0,214.0,CUT1,8.859189903363585,linear,0.9,0,0,0,0,27.559841714799404,5,10,0,600,89,False,None,None
hayes-roth,5,99,0.42424242424242425,0.48484848484848486,3.9981589317321777,0.0,99.0,99.0,CUT1,3.9795525800436735,linear,0.1,0,0,0,0,3.7791620530188084,2,5,0,600,42,False,None,None
banknote_authentication,2,1029,0.5918367346938775,0.6073858114674441,205.0240340232849,0.0,1029.0,1029.0,CUT1,202.47731065750122,linear,|F|-1,0,0,0,0,204.81118811666965,2,1,0,600,15,False,None,None
hayes-roth,5,99,0.2727272727272727,0.21212121212121213,4.023780107498169,0.0,99.0,99.0,CUT1,4.013460855931044,linear,0.1,0,0,0,0,3.8068224657326937,2,5,0,600,0,False,None,None
breast-cancer,5,214,0.6666666666666666,0.7289719626168224,7.817565202713013,0.0,214.0,214.0,CUT1,7.918862650170922,linear,0.9,0,0,0,0,7.394840283319354,2,1,0,600,42,False,None,None
hayes-roth,2,99,0.36363636363636365,0.3939393939393939,2.6038858890533447,0.0,99.0,99.0,CUT1,2.6131738629192114,quadratic,|F|-1,0,0,0,0,2.583312513306737,2,0,0,600,138,False,None,None
hayes-roth,2,99,0.3333333333333333,0.40404040404040403,2.6091620922088623,0.0,99.0,99.0,CUT1,2.620476245880127,quadratic,|F|-1,0,0,0,0,2.5887573529034853,2,0,0,600,15,False,None,None
hayes-roth,2,99,0.24242424242424243,0.4444444444444444,2.5517280101776123,0.0,99.0,99.0,CUT1,2.569151610136032,quadratic,|F|-1,0,0,0,0,2.531349763274193,2,0,0,600,89,False,None,None
house-votes-84,5,326,0.963302752293578,0.9539877300613497,25.702463150024414,0.0,326.0,326.0,CUT1,19.112705482169986,linear,|F|-1,0,0,0,0,18.793444242328405,5,4,0,600,42,False,None,None
breast-cancer,5,214,0.5972222222222222,0.7523364485981309,7.395997047424316,0.0,214.0,214.0,CUT1,7.47894118912518,linear,0.9,0,0,0,0,6.972215281799436,2,1,0,600,0,False,None,None
hayes-roth,2,99,0.36363636363636365,0.42424242424242425,2.5496721267700195,0.0,99.0,99.0,CUT1,2.5657816771417856,quadratic,|F|-1,0,0,0,0,2.5277919061481953,2,0,0,600,42,False,None,None
hayes-roth,2,99,0.3939393939393939,0.3838383838383838,2.6058731079101562,0.0,99.0,99.0,CUT1,2.592152290046215,quadratic,|F|-1,0,0,0,0,2.5526223964989185,2,0,0,600,0,False,None,None
hayes-roth,3,99,0.36363636363636365,0.3939393939393939,2.9418880939483643,0.0,99.0,99.0,CUT1,2.80345650203526,quadratic,|F|-1,0,0,0,0,2.760932167991996,2,0,0,600,138,False,None,None
breast-cancer,2,214,0.6527777777777778,0.7429906542056075,7.407586097717285,0.0,214.0,214.0,CUT1,7.938092894852161,linear,0.75,0,0,0,0,7.376253619790077,2,1,0,600,138,False,None,None
hayes-roth,3,99,0.48484848484848486,0.35353535353535354,3.3237528800964355,0.0,99.0,99.0,CUT1,3.1592908054590225,quadratic,|F|-1,0,0,0,0,3.116084396839142,2,1,0,600,15,False,None,None
hayes-roth,3,99,0.3333333333333333,0.3434343434343434,4.477697134017944,0.0,99.0,99.0,CUT1,4.3873780351132154,quadratic,|F|-1,0,0,0,0,4.273218618705869,2,3,0,600,89,False,None,None
breast-cancer,2,214,0.375,0.27102803738317754,7.124834060668945,0.0,214.0,214.0,CUT1,7.590128285810351,linear,0.75,0,0,0,0,7.095051247626543,2,1,0,600,15,False,None,None
hayes-roth,3,99,0.36363636363636365,0.3939393939393939,2.677449941635132,0.0,99.0,99.0,CUT1,2.688924502581358,quadratic,|F|-1,0,0,0,0,2.6211818289011717,2,0,0,600,42,False,None,None
balance-scale,3,468,0.5796178343949044,0.5833333333333334,59.23810887336731,0.0,468.0,468.0,CUT1,59.93377084471285,linear,|F|-1,0,0,0,0,56.76158248819411,2,3,0,600,89,False,None,None
hayes-roth,3,99,0.3939393939393939,0.3838383838383838,3.13680100440979,0.0,99.0,99.0,CUT1,3.052237343043089,quadratic,|F|-1,0,0,0,0,2.9943702425807714,2,1,0,600,0,False,None,None
climate,5,405,0.8888888888888888,0.9234567901234568,64.47673797607422,0.0,405.0,405.0,CUT1,63.361015908420086,linear,|F|-1,0,0,0,0,63.244016049429774,2,15,0,600,89,False,None,None
house-votes-84,5,326,0.944954128440367,0.9447852760736196,22.009952068328857,0.0,326.0,326.0,CUT1,21.331312086433172,linear,|F|-1,0,0,0,0,20.221238985657692,3,1,0,600,0,False,None,None
hayes-roth,4,99,0.3939393939393939,0.3838383838383838,2.757389783859253,0.0,99.0,99.0,CUT1,2.7009902708232403,quadratic,|F|-1,0,0,0,0,2.6607089452445507,2,1,0,600,138,False,None,None
breast-cancer,2,214,0.6527777777777778,0.7383177570093458,7.496088027954102,0.0,214.0,214.0,CUT1,7.976987479254603,linear,0.75,0,0,0,0,7.463596625253558,2,1,0,600,89,False,None,None
hayes-roth,4,99,0.3333333333333333,0.40404040404040403,2.8503129482269287,0.0,99.0,99.0,CUT1,2.8143719751387835,quadratic,|F|-1,0,0,0,0,2.7531720772385597,2,0,0,600,15,False,None,None
hayes-roth,4,99,0.30303030303030304,0.5454545454545454,4.3680150508880615,0.0,99.0,99.0,CUT1,4.281659914180636,quadratic,|F|-1,0,0,0,0,4.1022635884583,2,1,0,600,89,False,None,None
breast-cancer,2,214,0.6666666666666666,0.7289719626168224,7.398751974105835,0.0,214.0,214.0,CUT1,7.917684877291322,linear,0.75,0,0,0,0,7.367484495043755,2,1,0,600,42,False,None,None
hayes-roth,4,99,0.30303030303030304,0.43434343434343436,3.335231065750122,0.0,99.0,99.0,CUT1,3.2999792862683535,quadratic,|F|-1,0,0,0,0,3.233414461836219,2,2,0,600,42,False,None,None
hayes-roth,4,99,0.3333333333333333,0.40404040404040403,4.367879152297974,0.0,99.0,99.0,CUT1,4.050887206569314,quadratic,|F|-1,0,0,0,0,3.9389854967594147,2,2,0,600,0,False,None,None
breast-cancer,2,214,0.5972222222222222,0.7523364485981309,6.966787099838257,0.0,214.0,214.0,CUT1,7.424306442961097,linear,0.75,0,0,0,0,6.934054898098111,2,1,0,600,0,False,None,None
hayes-roth,5,99,0.42424242424242425,0.5858585858585859,3.8786189556121826,0.0,99.0,99.0,CUT1,3.8839264158159494,quadratic,|F|-1,0,0,0,0,3.6588107589632273,2,4,0,600,138,False,None,None
house-votes-84,2,326,0.9357798165137615,0.9478527607361963,20.129016876220703,0.0,326.0,326.0,CUT1,21.371379418298602,linear,0.9,0,0,0,0,20.079216070473194,2,0,0,600,138,False,None,None
hayes-roth,5,99,0.24242424242424243,0.47474747474747475,3.6572158336639404,0.0,99.0,99.0,CUT1,3.6364213675260544,quadratic,|F|-1,0,0,0,0,3.449700966477394,2,2,0,600,15,False,None,None
breast-cancer,3,214,0.6527777777777778,0.7429906542056075,7.4586169719696045,0.0,214.0,214.0,CUT1,7.801254058256745,linear,0.75,0,0,0,0,7.3770662397146225,2,1,0,600,138,False,None,None
tic-tac-toe,2,718,0.31666666666666665,0.3565459610027855,90.31261396408081,0.0,718.0,718.0,CUT1,95.87493061646819,linear,|F|-1,0,0,0,0,90.2368078455329,2,1,0,600,0,False,None,None
hayes-roth,5,99,0.45454545454545453,0.5353535353535354,3.9437999725341797,0.0,99.0,99.0,CUT1,3.929075688123703,quadratic,|F|-1,0,0,0,0,3.7299084067344666,2,5,0,600,89,False,None,None
breast-cancer,3,214,0.375,0.27102803738317754,7.10051703453064,0.0,214.0,214.0,CUT1,7.525229349732399,linear,0.75,0,0,0,0,7.01918981410563,2,1,0,600,15,False,None,None
hayes-roth,5,99,0.48484848484848486,0.46464646464646464,3.999307870864868,0.0,99.0,99.0,CUT1,4.066140195354819,quadratic,|F|-1,0,0,0,0,3.779415063560009,2,5,0,600,42,False,None,None
hayes-roth,5,99,0.2727272727272727,0.21212121212121213,4.019842863082886,0.0,99.0,99.0,CUT1,4.076300883665681,quadratic,|F|-1,0,0,0,0,3.8105659522116184,2,5,0,600,0,False,None,None
hayes-roth,2,99,0.36363636363636365,0.3939393939393939,2.5517690181732178,0.0,99.0,99.0,CUT1,2.591774458065629,quadratic,0.9,0,0,0,0,2.5312135126441717,2,0,0,600,138,False,None,None
breast-cancer,3,214,0.6666666666666666,0.7429906542056075,7.46042013168335,0.0,214.0,214.0,CUT1,7.901487095281482,linear,0.75,0,0,0,0,7.374584995210171,2,1,0,600,89,False,None,None
house-votes-84,2,326,0.963302752293578,0.9386503067484663,19.438639879226685,0.0,326.0,326.0,CUT1,20.973922872915864,linear,0.9,0,0,0,0,19.3910874966532,2,0,0,600,15,False,None,None
hayes-roth,2,99,0.3333333333333333,0.40404040404040403,2.573539972305298,0.0,99.0,99.0,CUT1,2.58308320119977,quadratic,0.9,0,0,0,0,2.5530095864087343,2,0,0,600,15,False,None,None
hayes-roth,2,99,0.24242424242424243,0.4444444444444444,2.513530969619751,0.0,99.0,99.0,CUT1,2.5238447040319443,quadratic,0.9,0,0,0,0,2.4932185020297766,2,0,0,600,89,False,None,None
balance-scale,3,468,0.5031847133757962,0.4465811965811966,68.77320194244385,0.0,468.0,468.0,CUT1,30.164902471005917,linear,|F|-1,0,0,0,0,66.5563107971102,3,2,0,600,42,False,None,None
hayes-roth,2,99,0.36363636363636365,0.42424242424242425,2.5072028636932373,0.0,99.0,99.0,CUT1,2.523303519934416,quadratic,0.9,0,0,0,0,2.485281962901354,2,0,0,600,42,False,None,None
breast-cancer,3,214,0.6666666666666666,0.7289719626168224,7.625714063644409,0.0,214.0,214.0,CUT1,7.831634994596243,linear,0.75,0,0,0,0,7.313095403835177,2,1,0,600,42,False,None,None
hayes-roth,2,99,0.3939393939393939,0.3838383838383838,2.569244146347046,0.0,99.0,99.0,CUT1,2.55650563724339,quadratic,0.9,0,0,0,0,2.5162509735673666,2,0,0,600,0,False,None,None
hayes-roth,3,99,0.36363636363636365,0.3939393939393939,2.9065630435943604,0.0,99.0,99.0,CUT1,2.786400767043233,quadratic,0.9,0,0,0,0,2.7252017315477133,2,0,0,600,138,False,None,None
